DSSV 2008, Q = 1.732 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 er    ror
5.754309E-01	 1.800207E-01	 9.034850E-03	 1.551428E-01	 6.313944E-03	 -2.487793E-02	 4.196481E-03	 6.511596E-05	 6.613578E-05	 1.552313E-01	 6.288528E-03	 -2.480450E-02	 4.197646E-03	 3.255798E-05	 3.306789E-05	 -8.850369E-05	 1.039874E-04	 -7.342341E-05	 4.024389E-05	 3.255798E-05	 3.306789E-05
5.774148E-01	 1.778337E-01	 9.006366E-03	 1.533565E-01	 6.308442E-03	 -2.447722E-02	 4.164865E-03	 6.195711E-05	 6.323875E-05	 1.534415E-01	 6.283736E-03	 -2.440683E-02	 4.165966E-03	 3.097855E-05	 3.161938E-05	 -8.500742E-05	 9.969475E-05	 -7.039235E-05	 3.848042E-05	 3.097855E-05	 3.161938E-05
5.793988E-01	 1.756599E-01	 8.977010E-03	 1.515793E-01	 6.302204E-03	 -2.408069E-02	 4.132891E-03	 5.893197E-05	 6.045477E-05	 1.516609E-01	 6.278204E-03	 -2.401322E-02	 4.133932E-03	 2.946598E-05	 3.022738E-05	 -8.163397E-05	 9.556016E-05	 -6.747283E-05	 3.678591E-05	 2.946598E-05	 3.022738E-05
5.813828E-01	 1.734994E-01	 8.946765E-03	 1.498111E-01	 6.295212E-03	 -2.368832E-02	 4.100567E-03	 5.603564E-05	 5.777997E-05	 1.498895E-01	 6.271913E-03	 -2.362366E-02	 4.101551E-03	 2.801782E-05	 2.888998E-05	 -7.837958E-05	 9.157849E-05	 -6.466125E-05	 3.515798E-05	 2.801782E-05	 2.888998E-05
5.833667E-01	 1.713522E-01	 8.915616E-03	 1.480521E-01	 6.287449E-03	 -2.330011E-02	 4.067899E-03	 5.326341E-05	 5.521060E-05	 1.481273E-01	 6.264845E-03	 -2.323815E-02	 4.068831E-03	 2.663171E-05	 2.760530E-05	 -7.524057E-05	 8.774479E-05	 -6.195412E-05	 3.359435E-05	 2.663171E-05	 2.760530E-05
5.853507E-01	 1.692183E-01	 8.883551E-03	 1.463023E-01	 6.278901E-03	 -2.291603E-02	 4.034894E-03	 5.061068E-05	 5.274302E-05	 1.463745E-01	 6.256986E-03	 -2.285668E-02	 4.035777E-03	 2.530534E-05	 2.637151E-05	 -7.221336E-05	 8.405424E-05	 -5.934803E-05	 3.209278E-05	 2.530534E-05	 2.637151E-05
5.873347E-01	 1.670979E-01	 8.850559E-03	 1.445619E-01	 6.269556E-03	 -2.253608E-02	 4.001561E-03	 4.807302E-05	 5.037371E-05	 1.446312E-01	 6.248322E-03	 -2.247924E-02	 4.002398E-03	 2.403651E-05	 2.518686E-05	 -6.929448E-05	 8.050214E-05	 -5.683969E-05	 3.065113E-05	 2.403651E-05	 2.518686E-05
5.893186E-01	 1.649911E-01	 8.816631E-03	 1.428308E-01	 6.259401E-03	 -2.216023E-02	 3.967907E-03	 4.564612E-05	 4.809923E-05	 1.428973E-01	 6.238839E-03	 -2.210580E-02	 3.968701E-03	 2.282306E-05	 2.404962E-05	 -6.648055E-05	 7.708394E-05	 -5.442587E-05	 2.926728E-05	 2.282306E-05	 2.404962E-05
5.913026E-01	 1.628978E-01	 8.781759E-03	 1.411093E-01	 6.248428E-03	 -2.178848E-02	 3.933940E-03	 4.332581E-05	 4.591627E-05	 1.411731E-01	 6.228527E-03	 -2.173638E-02	 3.934695E-03	 2.166291E-05	 2.295813E-05	 -6.376825E-05	 7.379522E-05	 -5.210345E-05	 2.793922E-05	 2.166291E-05	 2.295813E-05
5.932866E-01	 1.608181E-01	 8.745938E-03	 1.393973E-01	 6.236627E-03	 -2.142081E-02	 3.899670E-03	 4.110807E-05	 4.382158E-05	 1.394585E-01	 6.217377E-03	 -2.137094E-02	 3.900388E-03	 2.055403E-05	 2.191079E-05	 -6.115439E-05	 7.063168E-05	 -4.986940E-05	 2.666496E-05	 2.055403E-05	 2.191079E-05
5.952705E-01	 1.587522E-01	 8.709164E-03	 1.376949E-01	 6.223990E-03	 -2.105721E-02	 3.865105E-03	 3.898898E-05	 4.181206E-05	 1.377536E-01	 6.205381E-03	 -2.100949E-02	 3.865789E-03	 1.949449E-05	 2.090603E-05	 -5.863584E-05	 6.758913E-05	 -4.772077E-05	 2.544260E-05	 1.949449E-05	 2.090603E-05
5.972545E-01	 1.566999E-01	 8.671434E-03	 1.360023E-01	 6.210513E-03	 -2.069766E-02	 3.830255E-03	 3.696478E-05	 3.988467E-05	 1.360585E-01	 6.192532E-03	 -2.065200E-02	 3.830907E-03	 1.848239E-05	 1.994233E-05	 -5.620956E-05	 6.466352E-05	 -4.565470E-05	 2.427029E-05	 1.848239E-05	 1.994233E-05
5.992385E-01	 1.546615E-01	 8.632747E-03	 1.343194E-01	 6.196189E-03	 -2.034214E-02	 3.795129E-03	 3.503180E-05	 3.803645E-05	 1.343733E-01	 6.178824E-03	 -2.029848E-02	 3.795751E-03	 1.751590E-05	 1.901823E-05	 -5.387260E-05	 6.185090E-05	 -4.366841E-05	 2.314622E-05	 1.751590E-05	 1.901823E-05
6.012224E-01	 1.525929E-01	 8.602183E-03	 1.326041E-01	 6.187251E-03	 -1.998874E-02	 3.763751E-03	 3.316245E-05	 3.626618E-05	 1.326557E-01	 6.170491E-03	 -1.994697E-02	 3.764343E-03	 1.658123E-05	 1.813309E-05	 -5.159249E-05	 5.910969E-05	 -4.176968E-05	 2.206941E-05	 1.658123E-05	 1.813309E-05
6.032064E-01	 1.505122E-01	 8.576180E-03	 1.308739E-01	 6.181301E-03	 -1.963823E-02	 3.734480E-03	 3.136486E-05	 3.457024E-05	 1.309233E-01	 6.165133E-03	 -1.959828E-02	 3.735043E-03	 1.568243E-05	 1.728512E-05	 -4.938061E-05	 5.645427E-05	 -3.995087E-05	 2.103771E-05	 1.568243E-05	 1.728512E-05
6.051904E-01	 1.484473E-01	 8.549039E-03	 1.291555E-01	 6.174427E-03	 -1.929182E-02	 3.704793E-03	 2.965113E-05	 3.294493E-05	 1.292028E-01	 6.158841E-03	 -1.925362E-02	 3.705329E-03	 1.482557E-05	 1.647246E-05	 -4.725325E-05	 5.390524E-05	 -3.820268E-05	 2.004899E-05	 1.482557E-05	 1.647246E-05
6.071743E-01	 1.463984E-01	 8.520747E-03	 1.274489E-01	 6.166617E-03	 -1.894949E-02	 3.674699E-03	 2.801794E-05	 3.138767E-05	 1.274941E-01	 6.151600E-03	 -1.891297E-02	 3.675209E-03	 1.400897E-05	 1.569383E-05	 -4.520759E-05	 5.145886E-05	 -3.652273E-05	 1.910168E-05	 1.400897E-05	 1.569383E-05
6.091583E-01	 1.443653E-01	 8.491296E-03	 1.257541E-01	 6.157856E-03	 -1.861123E-02	 3.644206E-03	 2.646203E-05	 2.989596E-05	 1.257973E-01	 6.143396E-03	 -1.857632E-02	 3.644692E-03	 1.323101E-05	 1.494798E-05	 -4.324086E-05	 4.911151E-05	 -3.490867E-05	 1.819426E-05	 1.323101E-05	 1.494798E-05
6.111423E-01	 1.423482E-01	 8.460680E-03	 1.240712E-01	 6.148135E-03	 -1.827700E-02	 3.613325E-03	 2.498028E-05	 2.846739E-05	 1.241125E-01	 6.134220E-03	 -1.824364E-02	 3.613789E-03	 1.249014E-05	 1.423370E-05	 -4.135041E-05	 4.685968E-05	 -3.335823E-05	 1.732526E-05	 1.249014E-05	 1.423370E-05
6.131263E-01	 1.403470E-01	 8.428893E-03	 1.224002E-01	 6.137444E-03	 -1.794680E-02	 3.582066E-03	 2.356967E-05	 2.709963E-05	 1.224397E-01	 6.124060E-03	 -1.791493E-02	 3.582509E-03	 1.178484E-05	 1.354981E-05	 -3.953363E-05	 4.469994E-05	 -3.186922E-05	 1.649325E-05	 1.178484E-05	 1.354981E-05
6.151102E-01	 1.383618E-01	 8.395932E-03	 1.207412E-01	 6.125777E-03	 -1.762061E-02	 3.550440E-03	 2.222728E-05	 2.579039E-05	 1.207790E-01	 6.112911E-03	 -1.759017E-02	 3.550862E-03	 1.111364E-05	 1.289520E-05	 -3.778801E-05	 4.262901E-05	 -3.043951E-05	 1.569685E-05	 1.111364E-05	 1.289520E-05
6.170942E-01	 1.363926E-01	 8.361798E-03	 1.190942E-01	 6.113128E-03	 -1.729840E-02	 3.518457E-03	 2.095030E-05	 2.453749E-05	 1.191303E-01	 6.100765E-03	 -1.726933E-02	 3.518860E-03	 1.047515E-05	 1.226875E-05	 -3.611112E-05	 4.064367E-05	 -2.906701E-05	 1.493474E-05	 1.047515E-05	 1.226875E-05
6.190782E-01	 1.344393E-01	 8.326492E-03	 1.174592E-01	 6.099491E-03	 -1.698015E-02	 3.486128E-03	 1.973601E-05	 2.333881E-05	 1.174937E-01	 6.087620E-03	 -1.695240E-02	 3.486513E-03	 9.868003E-06	 1.166941E-05	 -3.450057E-05	 3.874082E-05	 -2.774972E-05	 1.420561E-05	 9.868003E-06	 1.166941E-05
6.210621E-01	 1.325021E-01	 8.290015E-03	 1.158363E-01	 6.084865E-03	 -1.666585E-02	 3.453465E-03	 1.858177E-05	 2.219229E-05	 1.158692E-01	 6.073471E-03	 -1.663937E-02	 3.453834E-03	 9.290887E-06	 1.109614E-05	 -3.295406E-05	 3.691745E-05	 -2.648570E-05	 1.350821E-05	 9.290887E-06	 1.109614E-05
6.230461E-01	 1.305809E-01	 8.252372E-03	 1.142254E-01	 6.069248E-03	 -1.635548E-02	 3.420480E-03	 1.748507E-05	 2.109594E-05	 1.142569E-01	 6.058317E-03	 -1.633020E-02	 3.420833E-03	 8.742537E-06	 1.054797E-05	 -3.146937E-05	 3.517065E-05	 -2.527305E-05	 1.284134E-05	 8.742537E-06	 1.054797E-05
6.250301E-01	 1.286757E-01	 8.213570E-03	 1.126267E-01	 6.052639E-03	 -1.604901E-02	 3.387185E-03	 1.644346E-05	 2.004784E-05	 1.126568E-01	 6.042158E-03	 -1.602490E-02	 3.387524E-03	 8.221731E-06	 1.002392E-05	 -3.004433E-05	 3.349760E-05	 -2.410995E-05	 1.220382E-05	 8.221731E-06	 1.002392E-05
6.270140E-01	 1.267866E-01	 8.173616E-03	 1.110402E-01	 6.035040E-03	 -1.574642E-02	 3.353592E-03	 1.545459E-05	 1.904612E-05	 1.110689E-01	 6.024994E-03	 -1.572343E-02	 3.353917E-03	 7.727294E-06	 9.523062E-06	 -2.867683E-05	 3.189556E-05	 -2.299460E-05	 1.159452E-05	 7.727294E-06	 9.523062E-06
6.289980E-01	 1.249135E-01	 8.132518E-03	 1.094658E-01	 6.016452E-03	 -1.544770E-02	 3.319714E-03	 1.451618E-05	 1.808900E-05	 1.094932E-01	 6.006829E-03	 -1.542578E-02	 3.320025E-03	 7.258090E-06	 9.044501E-06	 -2.736483E-05	 3.036190E-05	 -2.192530E-05	 1.101234E-05	 7.258090E-06	 9.044501E-06
6.309820E-01	 1.230565E-01	 8.090286E-03	 1.079037E-01	 5.996878E-03	 -1.515282E-02	 3.285562E-03	 1.362605E-05	 1.717473E-05	 1.079298E-01	 5.987664E-03	 -1.513192E-02	 3.285861E-03	 6.813024E-06	 8.587366E-06	 -2.610637E-05	 2.889404E-05	 -2.090038E-05	 1.045624E-05	 6.813024E-06	 8.587366E-06
6.329659E-01	 1.212155E-01	 8.046931E-03	 1.063537E-01	 5.976323E-03	 -1.486177E-02	 3.251151E-03	 1.278209E-05	 1.630163E-05	 1.063786E-01	 5.967505E-03	 -1.484185E-02	 3.251438E-03	 6.391043E-06	 8.150816E-06	 -2.489953E-05	 2.748951E-05	 -1.991821E-05	 9.925174E-06	 6.391043E-06	 8.150816E-06
6.349499E-01	 1.193906E-01	 8.002467E-03	 1.048161E-01	 5.954792E-03	 -1.457451E-02	 3.216492E-03	 1.198226E-05	 1.546808E-05	 1.048398E-01	 5.946356E-03	 -1.455553E-02	 3.216767E-03	 5.991132E-06	 7.734039E-06	 -2.374244E-05	 2.614592E-05	 -1.897724E-05	 9.418167E-06	 5.991132E-06	 7.734039E-06
6.369339E-01	 1.175817E-01	 7.956905E-03	 1.032907E-01	 5.932290E-03	 -1.429103E-02	 3.181598E-03	 1.122462E-05	 1.467250E-05	 1.033133E-01	 5.924224E-03	 -1.427296E-02	 3.181863E-03	 5.612312E-06	 7.336251E-06	 -2.263332E-05	 2.486093E-05	 -1.807595E-05	 8.934260E-06	 5.612312E-06	 7.336251E-06
6.389178E-01	 1.157889E-01	 7.910261E-03	 1.017776E-01	 5.908824E-03	 -1.401131E-02	 3.146484E-03	 1.050728E-05	 1.391339E-05	 1.017992E-01	 5.901115E-03	 -1.399410E-02	 3.146738E-03	 5.253642E-06	 6.956693E-06	 -2.157041E-05	 2.363231E-05	 -1.721286E-05	 8.472530E-06	 5.253642E-06	 6.956693E-06
6.409018E-01	 1.140122E-01	 7.862549E-03	 1.002768E-01	 5.884402E-03	 -1.373533E-02	 3.111161E-03	 9.828429E-06	 1.318927E-05	 1.002974E-01	 5.877038E-03	 -1.371894E-02	 3.111406E-03	 4.914214E-06	 6.594634E-06	 -2.055203E-05	 2.245789E-05	 -1.638656E-05	 8.032086E-06	 4.914214E-06	 6.594634E-06
6.428858E-01	 1.122514E-01	 7.813786E-03	 9.878839E-02	 5.859033E-03	 -1.346306E-02	 3.075642E-03	 9.186316E-06	 1.249873E-05	 9.880796E-02	 5.852001E-03	 -1.344746E-02	 3.075878E-03	 4.593158E-06	 6.249366E-06	 -1.957654E-05	 2.133556E-05	 -1.559567E-05	 7.612069E-06	 4.593158E-06	 6.249366E-06
6.448697E-01	 1.105068E-01	 7.763989E-03	 9.731229E-02	 5.832726E-03	 -1.319447E-02	 3.039942E-03	 8.579267E-06	 1.184042E-05	 9.733093E-02	 5.826014E-03	 -1.317963E-02	 3.040169E-03	 4.289633E-06	 5.920208E-06	 -1.864235E-05	 2.026330E-05	 -1.483885E-05	 7.211647E-06	 4.289633E-06	 5.920208E-06
6.468537E-01	 1.087781E-01	 7.713176E-03	 9.584856E-02	 5.805490E-03	 -1.292956E-02	 3.004073E-03	 8.005666E-06	 1.121300E-05	 9.586631E-02	 5.799087E-03	 -1.291544E-02	 3.004292E-03	 4.002833E-06	 5.606501E-06	 -1.774794E-05	 1.923915E-05	 -1.411482E-05	 6.830019E-06	 4.002833E-06	 5.606501E-06
6.488377E-01	 1.070655E-01	 7.661364E-03	 9.439721E-02	 5.777337E-03	 -1.266829E-02	 2.968048E-03	 7.463963E-06	 1.061522E-05	 9.441410E-02	 5.771230E-03	 -1.265487E-02	 2.968259E-03	 3.731982E-06	 5.307609E-06	 -1.689181E-05	 1.826120E-05	 -1.342234E-05	 6.466411E-06	 3.731982E-06	 5.307609E-06
6.508216E-01	 1.053445E-01	 7.613768E-03	 9.293468E-02	 5.751688E-03	 -1.240985E-02	 2.934196E-03	 6.941976E-06	 1.004986E-05	 9.295075E-02	 5.745868E-03	 -1.239708E-02	 2.934399E-03	 3.470988E-06	 5.024932E-06	 -1.606992E-05	 1.732187E-05	 -1.276824E-05	 6.121074E-06	 3.470988E-06	 5.024932E-06
6.528056E-01	 1.036064E-01	 7.572339E-03	 9.145248E-02	 5.729862E-03	 -1.215395E-02	 2.903349E-03	 6.435468E-06	 9.516791E-06	 9.146776E-02	 5.724320E-03	 -1.214180E-02	 2.903541E-03	 3.217734E-06	 4.758395E-06	 -1.528019E-05	 1.641787E-05	 -1.215348E-05	 5.793517E-06	 3.217734E-06	 4.758395E-06
6.547896E-01	 1.018861E-01	 7.529654E-03	 8.998442E-02	 5.706996E-03	 -1.190170E-02	 2.872188E-03	 5.958744E-06	 9.008942E-06	 8.999894E-02	 5.701721E-03	 -1.189014E-02	 2.872370E-03	 2.979372E-06	 4.504471E-06	 -1.452511E-05	 1.555594E-05	 -1.156510E-05	 5.481577E-06	 2.979372E-06	 4.504471E-06
6.567735E-01	 1.001836E-01	 7.485730E-03	 8.853049E-02	 5.683098E-03	 -1.165308E-02	 2.840727E-03	 5.510354E-06	 8.525270E-06	 8.854430E-02	 5.678080E-03	 -1.164208E-02	 2.840900E-03	 2.755177E-06	 4.262635E-06	 -1.380334E-05	 1.473438E-05	 -1.100212E-05	 5.184600E-06	 2.755177E-06	 4.262635E-06
6.587575E-01	 9.849874E-02	 7.440586E-03	 8.709068E-02	 5.658177E-03	 -1.140806E-02	 2.808982E-03	 5.088902E-06	 8.064764E-06	 8.710379E-02	 5.653405E-03	 -1.139760E-02	 2.809147E-03	 2.544451E-06	 4.032382E-06	 -1.311359E-05	 1.395151E-05	 -1.046357E-05	 4.901959E-06	 2.544451E-06	 4.032382E-06
6.607415E-01	 9.683158E-02	 7.394243E-03	 8.566496E-02	 5.632243E-03	 -1.116663E-02	 2.776968E-03	 4.693052E-06	 7.626451E-06	 8.567741E-02	 5.627708E-03	 -1.115668E-02	 2.777124E-03	 2.346526E-06	 3.813226E-06	 -1.245461E-05	 1.320574E-05	 -9.948529E-06	 4.633047E-06	 2.346526E-06	 3.813226E-06
6.627255E-01	 9.518205E-02	 7.346720E-03	 8.425332E-02	 5.605306E-03	 -1.092874E-02	 2.744700E-03	 4.321521E-06	 7.209393E-06	 8.426514E-02	 5.600998E-03	 -1.091928E-02	 2.744848E-03	 2.160760E-06	 3.604697E-06	 -1.182519E-05	 1.249553E-05	 -9.456088E-06	 4.377278E-06	 2.160760E-06	 3.604697E-06
6.647094E-01	 9.355011E-02	 7.298039E-03	 8.285573E-02	 5.577377E-03	 -1.069438E-02	 2.712193E-03	 3.973081E-06	 6.812685E-06	 8.286695E-02	 5.573288E-03	 -1.068539E-02	 2.712334E-03	 1.986540E-06	 3.406343E-06	 -1.122417E-05	 1.181939E-05	 -8.985382E-06	 4.134090E-06	 1.986540E-06	 3.406343E-06
6.666934E-01	 9.193569E-02	 7.248223E-03	 8.147218E-02	 5.548471E-03	 -1.046352E-02	 2.679462E-03	 3.646553E-06	 6.435456E-06	 8.148283E-02	 5.544589E-03	 -1.045498E-02	 2.679596E-03	 1.823276E-06	 3.217728E-06	 -1.065043E-05	 1.117588E-05	 -8.535568E-06	 3.902940E-06	 1.823276E-06	 3.217728E-06
6.686774E-01	 9.033876E-02	 7.197296E-03	 8.010263E-02	 5.518598E-03	 -1.023613E-02	 2.646523E-03	 3.340809E-06	 6.076866E-06	 8.011274E-02	 5.514917E-03	 -1.022802E-02	 2.646650E-03	 1.670404E-06	 3.038433E-06	 -1.010288E-05	 1.056362E-05	 -8.105833E-06	 3.683307E-06	 1.670404E-06	 3.038433E-06
6.706613E-01	 8.875927E-02	 7.145280E-03	 7.874708E-02	 5.487774E-03	 -1.001219E-02	 2.613390E-03	 3.054769E-06	 5.736107E-06	 7.875666E-02	 5.484284E-03	 -1.000450E-02	 2.613510E-03	 1.527384E-06	 2.868054E-06	 -9.580468E-06	 9.981287E-06	 -7.695392E-06	 3.474687E-06	 1.527384E-06	 2.868054E-06
6.726453E-01	 8.719716E-02	 7.092201E-03	 7.740548E-02	 5.456012E-03	 -9.791678E-03	 2.580079E-03	 2.787398E-06	 5.412401E-06	 7.741456E-02	 5.452705E-03	 -9.784375E-03	 2.580193E-03	 1.393699E-06	 2.706201E-06	 -9.082178E-06	 9.427587E-06	 -7.303485E-06	 3.276596E-06	 1.393699E-06	 2.706201E-06
6.746293E-01	 8.565238E-02	 7.038084E-03	 7.607782E-02	 5.423327E-03	 -9.574559E-03	 2.546605E-03	 2.537707E-06	 5.104999E-06	 7.608643E-02	 5.420195E-03	 -9.567630E-03	 2.546713E-03	 1.268854E-06	 2.552500E-06	 -8.607033E-06	 8.901288E-06	 -6.929377E-06	 3.088568E-06	 1.268854E-06	 2.552500E-06
6.766132E-01	 8.412487E-02	 6.982955E-03	 7.476406E-02	 5.389735E-03	 -9.360810E-03	 2.512983E-03	 2.304750E-06	 4.813180E-06	 7.477222E-02	 5.386770E-03	 -9.354237E-03	 2.513086E-03	 1.152375E-06	 2.406590E-06	 -8.154089E-06	 8.401199E-06	 -6.572360E-06	 2.910155E-06	 1.152375E-06	 2.406590E-06
6.785972E-01	 8.261459E-02	 6.926840E-03	 7.346418E-02	 5.355252E-03	 -9.150403E-03	 2.479228E-03	 2.087621E-06	 4.536250E-06	 7.347190E-02	 5.352447E-03	 -9.144172E-03	 2.479326E-03	 1.043811E-06	 2.268125E-06	 -7.722435E-06	 7.926174E-06	 -6.231749E-06	 2.740927E-06	 1.043811E-06	 2.268125E-06
6.805812E-01	 8.112146E-02	 6.869766E-03	 7.217815E-02	 5.319895E-03	 -8.943313E-03	 2.445355E-03	 1.885455E-06	 4.273543E-06	 7.218546E-02	 5.317242E-03	 -8.937406E-03	 2.445447E-03	 9.427277E-07	 2.136772E-06	 -7.311190E-06	 7.475110E-06	 -5.906881E-06	 2.580468E-06	 9.427277E-07	 2.136772E-06
6.825651E-01	 7.964544E-02	 6.811760E-03	 7.090593E-02	 5.283681E-03	 -8.739513E-03	 2.411378E-03	 1.697427E-06	 4.024418E-06	 7.091285E-02	 5.281173E-03	 -8.733916E-03	 2.411466E-03	 8.487134E-07	 2.012209E-06	 -6.919508E-06	 7.046947E-06	 -5.597120E-06	 2.428380E-06	 8.487134E-07	 2.012209E-06
6.845491E-01	 7.818647E-02	 6.752849E-03	 6.964750E-02	 5.246626E-03	 -8.538975E-03	 2.377314E-03	 1.522746E-06	 3.788258E-06	 6.965404E-02	 5.244257E-03	 -8.533673E-03	 2.377397E-03	 7.613732E-07	 1.894129E-06	 -6.546570E-06	 6.640662E-06	 -5.301848E-06	 2.284281E-06	 7.613732E-07	 1.894129E-06
6.865331E-01	 7.674448E-02	 6.693062E-03	 6.840281E-02	 5.208750E-03	 -8.341672E-03	 2.343175E-03	 1.360661E-06	 3.564470E-06	 6.840900E-02	 5.206513E-03	 -8.336652E-03	 2.343254E-03	 6.803303E-07	 1.782235E-06	 -6.191588E-06	 6.255276E-06	 -5.020472E-06	 2.147802E-06	 6.803303E-07	 1.782235E-06
6.885170E-01	 7.531942E-02	 6.632427E-03	 6.717184E-02	 5.170070E-03	 -8.147579E-03	 2.308976E-03	 1.210451E-06	 3.352487E-06	 6.717769E-02	 5.167959E-03	 -8.142826E-03	 2.309052E-03	 6.052255E-07	 1.676243E-06	 -5.853803E-06	 5.889843E-06	 -4.752416E-06	 2.018591E-06	 6.052255E-07	 1.676243E-06
6.905010E-01	 7.391121E-02	 6.570972E-03	 6.595455E-02	 5.130604E-03	 -7.956666E-03	 2.274733E-03	 1.071432E-06	 3.151760E-06	 6.596008E-02	 5.128613E-03	 -7.952169E-03	 2.274804E-03	 5.357161E-07	 1.575880E-06	 -5.532481E-06	 5.543458E-06	 -4.497129E-06	 1.896308E-06	 5.357161E-07	 1.575880E-06
6.924850E-01	 7.251981E-02	 6.508725E-03	 6.475090E-02	 5.090373E-03	 -7.768907E-03	 2.240459E-03	 9.429509E-07	 2.961765E-06	 6.475613E-02	 5.088496E-03	 -7.764653E-03	 2.240526E-03	 4.714754E-07	 1.480882E-06	 -5.226918E-06	 5.215247E-06	 -4.254075E-06	 1.780627E-06	 4.714754E-07	 1.480882E-06
6.944689E-01	 7.114513E-02	 6.445717E-03	 6.356085E-02	 5.049394E-03	 -7.584275E-03	 2.206167E-03	 8.243846E-07	 2.781998E-06	 6.356579E-02	 5.047625E-03	 -7.580252E-03	 2.206231E-03	 4.121923E-07	 1.390999E-06	 -4.936434E-06	 4.904375E-06	 -4.022742E-06	 1.671236E-06	 4.121923E-07	 1.390999E-06
6.964529E-01	 6.978711E-02	 6.381974E-03	 6.238437E-02	 5.007688E-03	 -7.402742E-03	 2.171873E-03	 7.151405E-07	 2.611977E-06	 6.238903E-02	 5.006022E-03	 -7.398939E-03	 2.171933E-03	 3.575703E-07	 1.305988E-06	 -4.660375E-06	 4.610035E-06	 -3.802632E-06	 1.567835E-06	 3.575703E-07	 1.305988E-06
6.984369E-01	 6.844570E-02	 6.317528E-03	 6.122142E-02	 4.965275E-03	 -7.224280E-03	 2.137589E-03	 6.146544E-07	 2.451236E-06	 6.122581E-02	 4.963706E-03	 -7.220687E-03	 2.137646E-03	 3.073272E-07	 1.225618E-06	 -4.398111E-06	 4.331458E-06	 -3.593267E-06	 1.470137E-06	 3.073272E-07	 1.225618E-06
7.004208E-01	 6.711109E-02	 6.254287E-03	 6.006248E-02	 4.923332E-03	 -7.048609E-03	 2.104257E-03	 5.182093E-07	 2.300663E-06	 6.006663E-02	 4.921857E-03	 -7.045212E-03	 2.104312E-03	 2.591046E-07	 1.150331E-06	 -4.149434E-06	 4.067541E-06	 -3.397151E-06	 1.378143E-06	 2.591046E-07	 1.150331E-06
7.024048E-01	 6.575786E-02	 6.197189E-03	 5.888281E-02	 4.884935E-03	 -6.875048E-03	 2.074292E-03	 4.151856E-07	 2.163058E-06	 5.888672E-02	 4.883549E-03	 -6.871827E-03	 2.074341E-03	 2.075928E-07	 1.081529E-06	 -3.914725E-06	 3.816706E-06	 -3.221001E-06	 1.292262E-06	 2.075928E-07	 1.081529E-06
7.043888E-01	 6.442269E-02	 6.139156E-03	 5.771816E-02	 4.845734E-03	 -6.704532E-03	 2.044179E-03	 3.213249E-07	 2.032847E-06	 5.772185E-02	 4.844433E-03	 -6.701479E-03	 2.044225E-03	 1.606624E-07	 1.016423E-06	 -3.691876E-06	 3.579665E-06	 -3.052894E-06	 1.211168E-06	 1.606624E-07	 1.016423E-06
7.063727E-01	 6.310548E-02	 6.080220E-03	 5.656845E-02	 4.805750E-03	 -6.537032E-03	 2.013937E-03	 2.360325E-07	 1.909679E-06	 5.657193E-02	 4.804529E-03	 -6.534139E-03	 2.013978E-03	 1.180163E-07	 9.548393E-07	 -3.480361E-06	 3.355751E-06	 -2.892512E-06	 1.134625E-06	 1.180163E-07	 9.548393E-07
7.083567E-01	 6.180614E-02	 6.020415E-03	 5.543362E-02	 4.765003E-03	 -6.372518E-03	 1.983581E-03	 1.587445E-07	 1.793217E-06	 5.543690E-02	 4.763858E-03	 -6.369778E-03	 1.983618E-03	 7.937226E-08	 8.966084E-07	 -3.279672E-06	 3.144326E-06	 -2.739549E-06	 1.062408E-06	 7.937226E-08	 8.966084E-07
7.103407E-01	 6.052455E-02	 5.959773E-03	 5.431359E-02	 4.723514E-03	 -6.210961E-03	 1.953127E-03	 8.892595E-08	 1.683139E-06	 5.431667E-02	 4.722441E-03	 -6.208367E-03	 1.953162E-03	 4.446297E-08	 8.415694E-07	 -3.089324E-06	 2.944779E-06	 -2.593709E-06	 9.943038E-07	 4.446297E-08	 8.415694E-07
7.123246E-01	 5.926061E-02	 5.898327E-03	 5.320828E-02	 4.681303E-03	 -6.052332E-03	 1.922594E-03	 2.606991E-08	 1.579136E-06	 5.321119E-02	 4.680298E-03	 -6.049877E-03	 1.922625E-03	 1.303495E-08	 7.895678E-07	 -2.908846E-06	 2.756524E-06	 -2.454708E-06	 9.301054E-07	 1.303495E-08	 7.895678E-07
7.143086E-01	 5.801423E-02	 5.836111E-03	 5.211762E-02	 4.638392E-03	 -5.896600E-03	 1.891995E-03	 -3.030372E-08	 1.480911E-06	 5.212036E-02	 4.637451E-03	 -5.894278E-03	 1.892023E-03	 -1.515186E-08	 7.404553E-07	 -2.737790E-06	 2.579000E-06	 -2.322267E-06	 8.696161E-07	 -1.515186E-08	 7.404553E-07
7.162926E-01	 5.678528E-02	 5.773158E-03	 5.104155E-02	 4.594803E-03	 -5.743737E-03	 1.861348E-03	 -8.064935E-08	 1.388180E-06	 5.104412E-02	 4.593923E-03	 -5.741541E-03	 1.861373E-03	 -4.032468E-08	 6.940902E-07	 -2.575723E-06	 2.411671E-06	 -2.196120E-06	 8.126476E-07	 -4.032468E-08	 6.940902E-07
