NNPDFpol 1.1, Q = 1.000 GeV
x	 x(u+-d+)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
1.887991E-04	 1.575374E-02	 8.348658E-03	 7.629852E-03	 6.613495E-03	 -8.123893E-03	 6.838785E-03	 -1.617115E-03	 6.111270E-03	 5.347397E-03	 8.140195E-03	 -3.328499E-03	 8.531984E-03	 -8.085577E-04	 3.055635E-03	 2.282455E-03	 4.508381E-03	 -4.795394E-03	 5.006921E-03	 -8.085577E-04	 3.055635E-03
1.905461E-04	 1.579140E-02	 8.354604E-03	 7.643988E-03	 6.615447E-03	 -8.147411E-03	 6.841362E-03	 -1.627618E-03	 6.117861E-03	 5.359817E-03	 8.142798E-03	 -3.345089E-03	 8.538900E-03	 -8.138089E-04	 3.058931E-03	 2.284171E-03	 4.510101E-03	 -4.802322E-03	 5.011493E-03	 -8.138089E-04	 3.058931E-03
1.923092E-04	 1.582903E-02	 8.360254E-03	 7.658056E-03	 6.617144E-03	 -8.170971E-03	 6.843646E-03	 -1.638204E-03	 6.124289E-03	 5.372145E-03	 8.145126E-03	 -3.361728E-03	 8.545512E-03	 -8.191022E-04	 3.062144E-03	 2.285910E-03	 4.511632E-03	 -4.809244E-03	 5.015964E-03	 -8.191022E-04	 3.062144E-03
1.940886E-04	 1.586664E-02	 8.365670E-03	 7.672067E-03	 6.618639E-03	 -8.194572E-03	 6.845705E-03	 -1.648865E-03	 6.130598E-03	 5.384404E-03	 8.147237E-03	 -3.378416E-03	 8.551896E-03	 -8.244325E-04	 3.065299E-03	 2.287663E-03	 4.512999E-03	 -4.816156E-03	 5.020346E-03	 -8.244325E-04	 3.065299E-03
1.958845E-04	 1.590424E-02	 8.370855E-03	 7.686022E-03	 6.619930E-03	 -8.218213E-03	 6.847531E-03	 -1.659601E-03	 6.136783E-03	 5.396590E-03	 8.149130E-03	 -3.395155E-03	 8.558047E-03	 -8.298005E-04	 3.068392E-03	 2.289432E-03	 4.514203E-03	 -4.823058E-03	 5.024645E-03	 -8.298005E-04	 3.068392E-03
1.976970E-04	 1.594181E-02	 8.375809E-03	 7.699918E-03	 6.621011E-03	 -8.241896E-03	 6.849121E-03	 -1.670414E-03	 6.142840E-03	 5.408701E-03	 8.150799E-03	 -3.411945E-03	 8.563962E-03	 -8.352071E-04	 3.071420E-03	 2.291216E-03	 4.515245E-03	 -4.829951E-03	 5.028863E-03	 -8.352071E-04	 3.071420E-03
1.995262E-04	 1.597938E-02	 8.380531E-03	 7.713754E-03	 6.621881E-03	 -8.265622E-03	 6.850467E-03	 -1.681306E-03	 6.148764E-03	 5.420735E-03	 8.152243E-03	 -3.428786E-03	 8.569635E-03	 -8.406531E-04	 3.074382E-03	 2.293018E-03	 4.516127E-03	 -4.836835E-03	 5.033005E-03	 -8.406531E-04	 3.074382E-03
2.013724E-04	 1.601692E-02	 8.385024E-03	 7.727528E-03	 6.622534E-03	 -8.289391E-03	 6.851564E-03	 -1.692279E-03	 6.154550E-03	 5.432690E-03	 8.153456E-03	 -3.445681E-03	 8.575064E-03	 -8.461395E-04	 3.077275E-03	 2.294839E-03	 4.516848E-03	 -4.843710E-03	 5.037074E-03	 -8.461395E-04	 3.077275E-03
2.032357E-04	 1.605444E-02	 8.389287E-03	 7.741241E-03	 6.622968E-03	 -8.313204E-03	 6.852406E-03	 -1.703334E-03	 6.160193E-03	 5.444562E-03	 8.154436E-03	 -3.462629E-03	 8.580242E-03	 -8.516669E-04	 3.080096E-03	 2.296679E-03	 4.517411E-03	 -4.850575E-03	 5.041075E-03	 -8.516669E-04	 3.080096E-03
2.051162E-04	 1.609195E-02	 8.393321E-03	 7.754889E-03	 6.623179E-03	 -8.337063E-03	 6.852989E-03	 -1.714473E-03	 6.165688E-03	 5.456349E-03	 8.155179E-03	 -3.479631E-03	 8.585166E-03	 -8.572363E-04	 3.082844E-03	 2.298540E-03	 4.517815E-03	 -4.857432E-03	 5.045010E-03	 -8.572363E-04	 3.082844E-03
2.070141E-04	 1.612944E-02	 8.397127E-03	 7.768473E-03	 6.623164E-03	 -8.360968E-03	 6.853306E-03	 -1.725697E-03	 6.171032E-03	 5.468049E-03	 8.155680E-03	 -3.496688E-03	 8.589831E-03	 -8.628485E-04	 3.085516E-03	 2.300423E-03	 4.518062E-03	 -4.864279E-03	 5.048883E-03	 -8.628485E-04	 3.085516E-03
2.089296E-04	 1.616691E-02	 8.400706E-03	 7.781990E-03	 6.622919E-03	 -8.384919E-03	 6.853353E-03	 -1.737009E-03	 6.176220E-03	 5.479660E-03	 8.155937E-03	 -3.513802E-03	 8.594232E-03	 -8.685043E-04	 3.088110E-03	 2.302330E-03	 4.518151E-03	 -4.871118E-03	 5.052698E-03	 -8.685043E-04	 3.088110E-03
2.108628E-04	 1.620436E-02	 8.404059E-03	 7.795440E-03	 6.622443E-03	 -8.408919E-03	 6.853124E-03	 -1.748409E-03	 6.181247E-03	 5.491180E-03	 8.155946E-03	 -3.530972E-03	 8.598365E-03	 -8.742046E-04	 3.090623E-03	 2.304260E-03	 4.518084E-03	 -4.877947E-03	 5.056456E-03	 -8.742046E-04	 3.090623E-03
2.128139E-04	 1.624179E-02	 8.407187E-03	 7.808821E-03	 6.621731E-03	 -8.432968E-03	 6.852613E-03	 -1.759900E-03	 6.186109E-03	 5.502605E-03	 8.155702E-03	 -3.548200E-03	 8.602225E-03	 -8.799502E-04	 3.093055E-03	 2.306217E-03	 4.517859E-03	 -4.884768E-03	 5.060161E-03	 -8.799502E-04	 3.093055E-03
2.147830E-04	 1.627920E-02	 8.410091E-03	 7.822132E-03	 6.620781E-03	 -8.457067E-03	 6.851816E-03	 -1.771484E-03	 6.190803E-03	 5.513933E-03	 8.155203E-03	 -3.565487E-03	 8.605807E-03	 -8.857419E-04	 3.095402E-03	 2.308199E-03	 4.517478E-03	 -4.891580E-03	 5.063816E-03	 -8.857419E-04	 3.095402E-03
2.167704E-04	 1.631659E-02	 8.412772E-03	 7.835372E-03	 6.619591E-03	 -8.481216E-03	 6.850728E-03	 -1.783161E-03	 6.195324E-03	 5.525162E-03	 8.154444E-03	 -3.582833E-03	 8.609106E-03	 -8.915806E-04	 3.097662E-03	 2.310210E-03	 4.516940E-03	 -4.898383E-03	 5.067423E-03	 -8.915806E-04	 3.097662E-03
2.187762E-04	 1.635396E-02	 8.415230E-03	 7.848539E-03	 6.618157E-03	 -8.505417E-03	 6.849344E-03	 -1.794934E-03	 6.199669E-03	 5.536289E-03	 8.153422E-03	 -3.600240E-03	 8.612117E-03	 -8.974671E-04	 3.099835E-03	 2.312250E-03	 4.516245E-03	 -4.905178E-03	 5.070985E-03	 -8.974671E-04	 3.099835E-03
2.208005E-04	 1.639130E-02	 8.417469E-03	 7.861632E-03	 6.616477E-03	 -8.529671E-03	 6.847660E-03	 -1.806804E-03	 6.203834E-03	 5.547313E-03	 8.152132E-03	 -3.617707E-03	 8.614835E-03	 -9.034022E-04	 3.101917E-03	 2.314319E-03	 4.515393E-03	 -4.911964E-03	 5.074505E-03	 -9.034022E-04	 3.101917E-03
2.228435E-04	 1.642863E-02	 8.419488E-03	 7.874650E-03	 6.614549E-03	 -8.553978E-03	 6.845670E-03	 -1.818774E-03	 6.207816E-03	 5.558230E-03	 8.150572E-03	 -3.635236E-03	 8.617256E-03	 -9.093869E-04	 3.103908E-03	 2.316420E-03	 4.514382E-03	 -4.918742E-03	 5.077983E-03	 -9.093869E-04	 3.103908E-03
2.249055E-04	 1.646593E-02	 8.421289E-03	 7.887592E-03	 6.612370E-03	 -8.578339E-03	 6.843370E-03	 -1.830844E-03	 6.211611E-03	 5.569038E-03	 8.148737E-03	 -3.652828E-03	 8.619374E-03	 -9.154219E-04	 3.105805E-03	 2.318553E-03	 4.513213E-03	 -4.925511E-03	 5.081423E-03	 -9.154219E-04	 3.105805E-03
2.269865E-04	 1.650321E-02	 8.422873E-03	 7.900456E-03	 6.609940E-03	 -8.602756E-03	 6.840756E-03	 -1.843016E-03	 6.215216E-03	 5.579735E-03	 8.146623E-03	 -3.670484E-03	 8.621185E-03	 -9.215080E-04	 3.107608E-03	 2.320720E-03	 4.511885E-03	 -4.932272E-03	 5.084826E-03	 -9.215080E-04	 3.107608E-03
2.290868E-04	 1.654047E-02	 8.424244E-03	 7.913241E-03	 6.607255E-03	 -8.627229E-03	 6.837824E-03	 -1.855292E-03	 6.218628E-03	 5.590319E-03	 8.144228E-03	 -3.688204E-03	 8.622683E-03	 -9.276461E-04	 3.109314E-03	 2.322922E-03	 4.510396E-03	 -4.939025E-03	 5.088194E-03	 -9.276461E-04	 3.109314E-03
2.312065E-04	 1.657770E-02	 8.425387E-03	 7.925946E-03	 6.604327E-03	 -8.651750E-03	 6.834590E-03	 -1.867665E-03	 6.221868E-03	 5.600791E-03	 8.141569E-03	 -3.705976E-03	 8.623881E-03	 -9.338327E-04	 3.110934E-03	 2.325155E-03	 4.508735E-03	 -4.945773E-03	 5.091517E-03	 -9.338327E-04	 3.110934E-03
2.333458E-04	 1.661488E-02	 8.426304E-03	 7.938572E-03	 6.601172E-03	 -8.676312E-03	 6.831081E-03	 -1.880128E-03	 6.224959E-03	 5.611156E-03	 8.138671E-03	 -3.723792E-03	 8.624804E-03	 -9.400639E-04	 3.112480E-03	 2.327416E-03	 4.506897E-03	 -4.952520E-03	 5.094788E-03	 -9.400639E-04	 3.112480E-03
2.355049E-04	 1.665204E-02	 8.427014E-03	 7.951121E-03	 6.597799E-03	 -8.700917E-03	 6.827302E-03	 -1.892680E-03	 6.227905E-03	 5.621417E-03	 8.135542E-03	 -3.741652E-03	 8.625464E-03	 -9.463402E-04	 3.113953E-03	 2.329704E-03	 4.504889E-03	 -4.959264E-03	 5.098017E-03	 -9.463402E-04	 3.113953E-03
2.376840E-04	 1.668916E-02	 8.427537E-03	 7.963593E-03	 6.594217E-03	 -8.725566E-03	 6.823263E-03	 -1.905324E-03	 6.230709E-03	 5.631573E-03	 8.132191E-03	 -3.759562E-03	 8.625870E-03	 -9.526621E-04	 3.115354E-03	 2.332021E-03	 4.502718E-03	 -4.966004E-03	 5.101211E-03	 -9.526621E-04	 3.115354E-03
2.398833E-04	 1.672625E-02	 8.427893E-03	 7.975990E-03	 6.590433E-03	 -8.750262E-03	 6.818969E-03	 -1.918060E-03	 6.233372E-03	 5.641625E-03	 8.128625E-03	 -3.777523E-03	 8.626034E-03	 -9.590300E-04	 3.116686E-03	 2.334365E-03	 4.500392E-03	 -4.972739E-03	 5.104379E-03	 -9.590300E-04	 3.116686E-03
2.421029E-04	 1.676332E-02	 8.428100E-03	 7.988313E-03	 6.586455E-03	 -8.775006E-03	 6.814429E-03	 -1.930889E-03	 6.235899E-03	 5.651576E-03	 8.124854E-03	 -3.795538E-03	 8.625966E-03	 -9.654443E-04	 3.117949E-03	 2.336737E-03	 4.497918E-03	 -4.979467E-03	 5.107528E-03	 -9.654443E-04	 3.117949E-03
2.443431E-04	 1.680036E-02	 8.428177E-03	 8.000564E-03	 6.582292E-03	 -8.799799E-03	 6.809650E-03	 -1.943811E-03	 6.238291E-03	 5.661427E-03	 8.120883E-03	 -3.813612E-03	 8.625676E-03	 -9.719057E-04	 3.119146E-03	 2.339137E-03	 4.495303E-03	 -4.986188E-03	 5.110665E-03	 -9.719057E-04	 3.119146E-03
2.466039E-04	 1.683739E-02	 8.428143E-03	 8.012743E-03	 6.577952E-03	 -8.824645E-03	 6.804639E-03	 -1.956829E-03	 6.240552E-03	 5.671177E-03	 8.116722E-03	 -3.831745E-03	 8.625174E-03	 -9.784144E-04	 3.120276E-03	 2.341566E-03	 4.492553E-03	 -4.992899E-03	 5.113798E-03	 -9.784144E-04	 3.120276E-03
2.488857E-04	 1.687440E-02	 8.428015E-03	 8.024852E-03	 6.573443E-03	 -8.849543E-03	 6.799403E-03	 -1.969942E-03	 6.242684E-03	 5.680830E-03	 8.112377E-03	 -3.849943E-03	 8.624470E-03	 -9.849710E-04	 3.121342E-03	 2.344023E-03	 4.489676E-03	 -4.999600E-03	 5.116934E-03	 -9.849710E-04	 3.121342E-03
2.511886E-04	 1.691139E-02	 8.427812E-03	 8.036893E-03	 6.568773E-03	 -8.874497E-03	 6.793950E-03	 -1.983152E-03	 6.244691E-03	 5.690385E-03	 8.107855E-03	 -3.868207E-03	 8.623572E-03	 -9.915759E-04	 3.122346E-03	 2.346508E-03	 4.486677E-03	 -5.006290E-03	 5.120078E-03	 -9.915759E-04	 3.122346E-03
2.535129E-04	 1.694837E-02	 8.427549E-03	 8.048865E-03	 6.563950E-03	 -8.899508E-03	 6.788286E-03	 -1.996459E-03	 6.246575E-03	 5.699844E-03	 8.103163E-03	 -3.886541E-03	 8.622490E-03	 -9.982297E-04	 3.123288E-03	 2.349022E-03	 4.483563E-03	 -5.012967E-03	 5.123236E-03	 -9.982297E-04	 3.123288E-03
2.558586E-04	 1.698535E-02	 8.427245E-03	 8.060772E-03	 6.558981E-03	 -8.924578E-03	 6.782419E-03	 -2.009865E-03	 6.248341E-03	 5.709208E-03	 8.098307E-03	 -3.904948E-03	 8.621232E-03	 -1.004933E-03	 3.124170E-03	 2.351564E-03	 4.480339E-03	 -5.019629E-03	 5.126414E-03	 -1.004933E-03	 3.124170E-03
2.582260E-04	 1.702232E-02	 8.426915E-03	 8.072614E-03	 6.553874E-03	 -8.949707E-03	 6.776355E-03	 -2.023371E-03	 6.249990E-03	 5.718479E-03	 8.093295E-03	 -3.923431E-03	 8.619806E-03	 -1.011685E-03	 3.124995E-03	 2.354135E-03	 4.477012E-03	 -5.026276E-03	 5.129617E-03	 -1.011685E-03	 3.124995E-03
2.606154E-04	 1.705929E-02	 8.426575E-03	 8.084392E-03	 6.548637E-03	 -8.974900E-03	 6.770101E-03	 -2.036976E-03	 6.251526E-03	 5.727657E-03	 8.088132E-03	 -3.941992E-03	 8.618221E-03	 -1.018488E-03	 3.125763E-03	 2.356735E-03	 4.473586E-03	 -5.032907E-03	 5.132850E-03	 -1.018488E-03	 3.125763E-03
2.630268E-04	 1.709626E-02	 8.426240E-03	 8.096107E-03	 6.543278E-03	 -9.000156E-03	 6.763664E-03	 -2.050683E-03	 6.252952E-03	 5.736744E-03	 8.082823E-03	 -3.960636E-03	 8.616483E-03	 -1.025342E-03	 3.126476E-03	 2.359364E-03	 4.470066E-03	 -5.039520E-03	 5.136117E-03	 -1.025342E-03	 3.126476E-03
2.654606E-04	 1.713324E-02	 8.425925E-03	 8.107762E-03	 6.537803E-03	 -9.025477E-03	 6.757050E-03	 -2.064493E-03	 6.254272E-03	 5.745740E-03	 8.077375E-03	 -3.979364E-03	 8.614600E-03	 -1.032246E-03	 3.127136E-03	 2.362022E-03	 4.466459E-03	 -5.046114E-03	 5.139422E-03	 -1.032246E-03	 3.127136E-03
2.679168E-04	 1.717022E-02	 8.425644E-03	 8.119356E-03	 6.532221E-03	 -9.050867E-03	 6.750267E-03	 -2.078405E-03	 6.255489E-03	 5.754648E-03	 8.071793E-03	 -3.998180E-03	 8.612579E-03	 -1.039202E-03	 3.127745E-03	 2.364708E-03	 4.462767E-03	 -5.052687E-03	 5.142768E-03	 -1.039202E-03	 3.127745E-03
2.703958E-04	 1.720722E-02	 8.425412E-03	 8.130892E-03	 6.526538E-03	 -9.076325E-03	 6.743320E-03	 -2.092421E-03	 6.256606E-03	 5.763468E-03	 8.066082E-03	 -4.017087E-03	 8.610426E-03	 -1.046211E-03	 3.128303E-03	 2.367425E-03	 4.458996E-03	 -5.059238E-03	 5.146159E-03	 -1.046211E-03	 3.128303E-03
2.728978E-04	 1.724423E-02	 8.425240E-03	 8.142371E-03	 6.520761E-03	 -9.101855E-03	 6.736217E-03	 -2.106543E-03	 6.257628E-03	 5.772201E-03	 8.060246E-03	 -4.036088E-03	 8.608148E-03	 -1.053271E-03	 3.128814E-03	 2.370170E-03	 4.455150E-03	 -5.065767E-03	 5.149597E-03	 -1.053271E-03	 3.128814E-03
2.754229E-04	 1.728125E-02	 8.425142E-03	 8.153794E-03	 6.514898E-03	 -9.127458E-03	 6.728962E-03	 -2.120770E-03	 6.258556E-03	 5.780849E-03	 8.054290E-03	 -4.055186E-03	 8.605750E-03	 -1.060385E-03	 3.129278E-03	 2.372945E-03	 4.451233E-03	 -5.072272E-03	 5.153084E-03	 -1.060385E-03	 3.129278E-03
2.779713E-04	 1.731827E-02	 8.425054E-03	 8.165145E-03	 6.508915E-03	 -9.153122E-03	 6.721519E-03	 -2.135101E-03	 6.259376E-03	 5.789396E-03	 8.048195E-03	 -4.074357E-03	 8.603184E-03	 -1.067551E-03	 3.129688E-03	 2.375749E-03	 4.447221E-03	 -5.078765E-03	 5.156608E-03	 -1.067551E-03	 3.129688E-03
2.805434E-04	 1.735525E-02	 8.424920E-03	 8.176411E-03	 6.502785E-03	 -9.178838E-03	 6.713860E-03	 -2.149534E-03	 6.260076E-03	 5.797829E-03	 8.041950E-03	 -4.093579E-03	 8.600412E-03	 -1.074767E-03	 3.130038E-03	 2.378583E-03	 4.443091E-03	 -5.085259E-03	 5.160160E-03	 -1.074767E-03	 3.130038E-03
2.831392E-04	 1.739220E-02	 8.424771E-03	 8.187596E-03	 6.496527E-03	 -9.204607E-03	 6.706004E-03	 -2.164067E-03	 6.260670E-03	 5.806151E-03	 8.035570E-03	 -4.112858E-03	 8.597458E-03	 -1.082034E-03	 3.130335E-03	 2.381445E-03	 4.438853E-03	 -5.091749E-03	 5.163746E-03	 -1.082034E-03	 3.130335E-03
2.857591E-04	 1.742914E-02	 8.424635E-03	 8.198704E-03	 6.490162E-03	 -9.230432E-03	 6.697972E-03	 -2.178702E-03	 6.261168E-03	 5.814367E-03	 8.029072E-03	 -4.132198E-03	 8.594345E-03	 -1.089351E-03	 3.130584E-03	 2.384337E-03	 4.434514E-03	 -5.098234E-03	 5.167372E-03	 -1.089351E-03	 3.130584E-03
2.884032E-04	 1.746605E-02	 8.424537E-03	 8.209737E-03	 6.483705E-03	 -9.256314E-03	 6.689783E-03	 -2.193438E-03	 6.261584E-03	 5.822480E-03	 8.022471E-03	 -4.151604E-03	 8.591095E-03	 -1.096719E-03	 3.130792E-03	 2.387257E-03	 4.430081E-03	 -5.104710E-03	 5.171043E-03	 -1.096719E-03	 3.130792E-03
2.910717E-04	 1.750296E-02	 8.424505E-03	 8.220702E-03	 6.477177E-03	 -9.282255E-03	 6.681456E-03	 -2.208275E-03	 6.261928E-03	 5.830495E-03	 8.015781E-03	 -4.171082E-03	 8.587728E-03	 -1.104138E-03	 3.130964E-03	 2.390207E-03	 4.425563E-03	 -5.111173E-03	 5.174766E-03	 -1.104138E-03	 3.130964E-03
2.937650E-04	 1.753986E-02	 8.424564E-03	 8.231600E-03	 6.470593E-03	 -9.308258E-03	 6.673010E-03	 -2.223213E-03	 6.262212E-03	 5.838415E-03	 8.009016E-03	 -4.190636E-03	 8.584265E-03	 -1.111606E-03	 3.131106E-03	 2.393185E-03	 4.420965E-03	 -5.117622E-03	 5.178544E-03	 -1.111606E-03	 3.131106E-03
2.964831E-04	 1.757676E-02	 8.424737E-03	 8.242436E-03	 6.463971E-03	 -9.334324E-03	 6.664462E-03	 -2.238251E-03	 6.262447E-03	 5.846244E-03	 8.002189E-03	 -4.210272E-03	 8.580726E-03	 -1.119125E-03	 3.131224E-03	 2.396193E-03	 4.416294E-03	 -5.124053E-03	 5.182381E-03	 -1.119125E-03	 3.131224E-03
2.992265E-04	 1.761367E-02	 8.425047E-03	 8.253215E-03	 6.457327E-03	 -9.360456E-03	 6.655832E-03	 -2.253389E-03	 6.262645E-03	 5.853986E-03	 7.995315E-03	 -4.229994E-03	 8.577130E-03	 -1.126695E-03	 3.131323E-03	 2.399229E-03	 4.411556E-03	 -5.130463E-03	 5.186280E-03	 -1.126695E-03	 3.131323E-03
3.019952E-04	 1.765059E-02	 8.425517E-03	 8.263939E-03	 6.450679E-03	 -9.386656E-03	 6.647136E-03	 -2.268628E-03	 6.262817E-03	 5.861646E-03	 7.988404E-03	 -4.249808E-03	 8.573496E-03	 -1.134314E-03	 3.131408E-03	 2.402293E-03	 4.406758E-03	 -5.136848E-03	 5.190244E-03	 -1.134314E-03	 3.131408E-03
3.047895E-04	 1.768754E-02	 8.426166E-03	 8.274613E-03	 6.444040E-03	 -9.412925E-03	 6.638391E-03	 -2.283968E-03	 6.262972E-03	 5.869226E-03	 7.981468E-03	 -4.269718E-03	 8.569842E-03	 -1.141984E-03	 3.131486E-03	 2.405387E-03	 4.401905E-03	 -5.143207E-03	 5.194274E-03	 -1.141984E-03	 3.131486E-03
3.076097E-04	 1.772450E-02	 8.427015E-03	 8.285240E-03	 6.437426E-03	 -9.439265E-03	 6.629614E-03	 -2.299407E-03	 6.263123E-03	 5.876731E-03	 7.974518E-03	 -4.289730E-03	 8.566183E-03	 -1.149703E-03	 3.131561E-03	 2.408509E-03	 4.397002E-03	 -5.149535E-03	 5.198373E-03	 -1.149703E-03	 3.131561E-03
3.104560E-04	 1.776150E-02	 8.428082E-03	 8.295824E-03	 6.430851E-03	 -9.465679E-03	 6.620820E-03	 -2.314946E-03	 6.263278E-03	 5.884165E-03	 7.967565E-03	 -4.309849E-03	 8.562536E-03	 -1.157473E-03	 3.131639E-03	 2.411659E-03	 4.392054E-03	 -5.155830E-03	 5.202540E-03	 -1.157473E-03	 3.131639E-03
3.133286E-04	 1.779854E-02	 8.429383E-03	 8.306370E-03	 6.424330E-03	 -9.492169E-03	 6.612026E-03	 -2.330585E-03	 6.263449E-03	 5.891531E-03	 7.960617E-03	 -4.330080E-03	 8.558916E-03	 -1.165293E-03	 3.131725E-03	 2.414838E-03	 4.387065E-03	 -5.162089E-03	 5.206776E-03	 -1.165293E-03	 3.131725E-03
3.162278E-04	 1.783562E-02	 8.430935E-03	 8.316880E-03	 6.417875E-03	 -9.518736E-03	 6.603246E-03	 -2.346324E-03	 6.263645E-03	 5.898835E-03	 7.953684E-03	 -4.350428E-03	 8.555339E-03	 -1.173162E-03	 3.131823E-03	 2.418046E-03	 4.382039E-03	 -5.168308E-03	 5.211081E-03	 -1.173162E-03	 3.131823E-03
3.191538E-04	 1.787274E-02	 8.432753E-03	 8.327360E-03	 6.411500E-03	 -9.545384E-03	 6.594495E-03	 -2.362163E-03	 6.263876E-03	 5.906078E-03	 7.946774E-03	 -4.370898E-03	 8.551816E-03	 -1.181081E-03	 3.131938E-03	 2.421281E-03	 4.376980E-03	 -5.174486E-03	 5.215453E-03	 -1.181081E-03	 3.131938E-03
3.221069E-04	 1.790992E-02	 8.434849E-03	 8.337812E-03	 6.405216E-03	 -9.572112E-03	 6.585786E-03	 -2.378101E-03	 6.264151E-03	 5.913267E-03	 7.939894E-03	 -4.391495E-03	 8.548362E-03	 -1.189050E-03	 3.132075E-03	 2.424546E-03	 4.371891E-03	 -5.180618E-03	 5.219889E-03	 -1.189050E-03	 3.132075E-03
3.250873E-04	 1.794717E-02	 8.437236E-03	 8.348241E-03	 6.399035E-03	 -9.598925E-03	 6.577133E-03	 -2.394138E-03	 6.264479E-03	 5.920403E-03	 7.933050E-03	 -4.412224E-03	 8.544988E-03	 -1.197069E-03	 3.132239E-03	 2.427838E-03	 4.366775E-03	 -5.186701E-03	 5.224389E-03	 -1.197069E-03	 3.132239E-03
3.280953E-04	 1.798447E-02	 8.439925E-03	 8.358650E-03	 6.392967E-03	 -9.625823E-03	 6.568548E-03	 -2.410275E-03	 6.264869E-03	 5.927492E-03	 7.926249E-03	 -4.433090E-03	 8.541705E-03	 -1.205137E-03	 3.132434E-03	 2.431158E-03	 4.361635E-03	 -5.192733E-03	 5.228949E-03	 -1.205137E-03	 3.132434E-03
3.311311E-04	 1.802185E-02	 8.442926E-03	 8.369044E-03	 6.387024E-03	 -9.652809E-03	 6.560044E-03	 -2.426510E-03	 6.265329E-03	 5.934537E-03	 7.919496E-03	 -4.454098E-03	 8.538524E-03	 -1.213255E-03	 3.132665E-03	 2.434507E-03	 4.356473E-03	 -5.198711E-03	 5.233565E-03	 -1.213255E-03	 3.132665E-03
3.341950E-04	 1.805927E-02	 8.446179E-03	 8.379396E-03	 6.381150E-03	 -9.679873E-03	 6.551554E-03	 -2.442848E-03	 6.265816E-03	 5.941514E-03	 7.912777E-03	 -4.475216E-03	 8.535375E-03	 -1.221424E-03	 3.132908E-03	 2.437882E-03	 4.351293E-03	 -5.204657E-03	 5.238254E-03	 -1.221424E-03	 3.132908E-03
3.372873E-04	 1.809669E-02	 8.449631E-03	 8.389682E-03	 6.375299E-03	 -9.707006E-03	 6.543020E-03	 -2.459291E-03	 6.266289E-03	 5.948399E-03	 7.906084E-03	 -4.496413E-03	 8.532194E-03	 -1.229646E-03	 3.133145E-03	 2.441283E-03	 4.346099E-03	 -5.210593E-03	 5.243030E-03	 -1.229646E-03	 3.133145E-03
3.404082E-04	 1.813411E-02	 8.453301E-03	 8.399905E-03	 6.369492E-03	 -9.734208E-03	 6.534463E-03	 -2.475839E-03	 6.266766E-03	 5.955197E-03	 7.899426E-03	 -4.517694E-03	 8.529004E-03	 -1.237919E-03	 3.133383E-03	 2.444709E-03	 4.340889E-03	 -5.216514E-03	 5.247891E-03	 -1.237919E-03	 3.133383E-03
3.435579E-04	 1.817155E-02	 8.457205E-03	 8.410073E-03	 6.363747E-03	 -9.761482E-03	 6.525906E-03	 -2.492489E-03	 6.267263E-03	 5.961911E-03	 7.892814E-03	 -4.539067E-03	 8.525824E-03	 -1.246245E-03	 3.133632E-03	 2.448161E-03	 4.335661E-03	 -5.222415E-03	 5.252833E-03	 -1.246245E-03	 3.133632E-03
3.467369E-04	 1.820902E-02	 8.461359E-03	 8.420189E-03	 6.358082E-03	 -9.788827E-03	 6.517370E-03	 -2.509242E-03	 6.267796E-03	 5.968548E-03	 7.886255E-03	 -4.560536E-03	 8.522673E-03	 -1.254621E-03	 3.133898E-03	 2.451641E-03	 4.330413E-03	 -5.228292E-03	 5.257851E-03	 -1.254621E-03	 3.133898E-03
3.499452E-04	 1.824651E-02	 8.465778E-03	 8.430259E-03	 6.352517E-03	 -9.816247E-03	 6.508878E-03	 -2.526097E-03	 6.268380E-03	 5.975111E-03	 7.879757E-03	 -4.582108E-03	 8.519569E-03	 -1.263048E-03	 3.134190E-03	 2.455148E-03	 4.325142E-03	 -5.234139E-03	 5.262939E-03	 -1.263048E-03	 3.134190E-03
3.531832E-04	 1.828403E-02	 8.470475E-03	 8.440288E-03	 6.347066E-03	 -9.843742E-03	 6.500447E-03	 -2.543052E-03	 6.269031E-03	 5.981605E-03	 7.873327E-03	 -4.603790E-03	 8.516529E-03	 -1.271526E-03	 3.134516E-03	 2.458683E-03	 4.319845E-03	 -5.239952E-03	 5.268091E-03	 -1.271526E-03	 3.134516E-03
3.564511E-04	 1.832160E-02	 8.475462E-03	 8.450281E-03	 6.341748E-03	 -9.871314E-03	 6.492099E-03	 -2.560106E-03	 6.269763E-03	 5.988034E-03	 7.866971E-03	 -4.625588E-03	 8.513568E-03	 -1.280053E-03	 3.134881E-03	 2.462247E-03	 4.314519E-03	 -5.245727E-03	 5.273301E-03	 -1.280053E-03	 3.134881E-03
3.597493E-04	 1.835921E-02	 8.480751E-03	 8.460244E-03	 6.336577E-03	 -9.898965E-03	 6.483851E-03	 -2.577259E-03	 6.270589E-03	 5.994404E-03	 7.860695E-03	 -4.647507E-03	 8.510703E-03	 -1.288629E-03	 3.135295E-03	 2.465840E-03	 4.309160E-03	 -5.251458E-03	 5.278562E-03	 -1.288629E-03	 3.135295E-03
